GeoFIPS,GeoName,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
46033,"Custer, SD",308303,320530,329284,365743,376107,393482,408078,420274,440523,467460,541522,578891,636594,
46035,"Davison, SD",849732,837852,853565,896219,959567,963102,959634,986554,1018754,1105137,1211955,1311701,1409085,
46037,"Day, SD",256608,252141,285460,256967,253881,246915,240354,259911,249580,335930,378027,400199,416078,
46039,"Deuel, SD",236871,221825,231018,223831,219815,205128,205487,208002,219328,267922,286123,309733,336903,
46041,"Dewey, SD",208529,207800,210107,223913,208264,197591,205379,209289,215966,264458,289467,284857,301186,
46043,"Douglas, SD",162979,145719,132096,137967,142941,134159,135723,147891,169892,176364,196891,214899,225462,
46045,"Edmunds, SD",224061,196530,234596,217702,197967,181620,178953,212302,209126,262532,366091,412434,383776,
46047,"Fall River, SD",285621,277715,264678,289302,295942,290534,294682,304725,318774,348286,396459,406138,455726,
46049,"Faulk, SD",144118,129560,156863,137698,110831,97784,100692,119688,125616,149764,184564,212281,209143,
46051,"Grant, SD",364086,330572,402479,431685,463415,410311,383081,385142,386785,437479,502242,537917,572748,
46053,"Gregory, SD",197258,156230,155901,168834,166655,160866,172184,178761,184693,210228,236346,243566,266632,
46055,"Haakon, SD",85725,80587,80424,89546,86156,80803,87282,97824,87840,133364,141492,154871,162321,
46057,"Hamlin, SD",242925,238396,254472,234099,242214,242035,251219,265777,271581,328473,391294,423825,458129,
46059,"Hand, SD",187556,174212,211578,179724,158615,149497,165287,179087,172965,213316,258297,275094,284582,
46061,"Hanson, SD",204396,193286,195750,194610,190496,186813,194177,202444,223287,240719,265215,287703,295862,
46063,"Harding, SD",59095,69543,63604,77623,65300,57013,62463,56533,68786,59851,82596,69738,66344,
46065,"Hughes, SD",807372,813345,809250,837641,854875,871597,895403,893535,952099,989236,1116171,1137254,1235570,
46067,"Hutchinson, SD",378583,337551,282141,274022,306884,327172,335218,358445,414699,411781,488158,555356,570922,
46069,"Hyde, SD",75388,76783,82406,73255,64398,56369,69923,62788,62659,84147,93799,98442,99347,
46071,"Jackson, SD",83335,77618,71805,87292,80753,73878,83361,88888,85793,104076,118259,127555,132204,
46073,"Jerauld, SD",105983,92348,105162,88354,83792,78579,79021,80240,73033,92001,112014,136941,147099,
46075,"Jones, SD",51203,54289,62782,56426,48968,41305,45622,46351,49293,53998,82176,67168,67316,
46077,"Kingsbury, SD",294020,252399,297537,259898,254117,255438,244576,267841,281842,350363,383317,399317,441322,
46079,"Lake, SD",562057,545294,596709,636588,664754,664322,640079,618022,638561,694808,776772,919095,1111857,
46081,"Lawrence, SD",963188,1025925,1030217,1098103,1136932,1167980,1234028,1295140,1368418,1496366,1758556,1945964,2118393,
46083,"Lincoln, SD",2544177,2681460,2735241,3048700,3336099,3568912,3711048,3964098,4320842,4821579,5525682,5998079,6497617,
46085,"Lyman, SD",166344,163422,176040,152071,154679,136113,143193,154200,156071,175761,210611,219560,219232,
46087,"McCook, SD",278846,244338,231324,222100,237005,243701,253620,267133,301352,335551,391797,425814,444689,
46089,"McPherson, SD",106324,117987,128250,124018,112085,93256,93251,105672,101887,141279,175877,196446,190638,
46091,"Marshall, SD",208894,216193,247019,240928,233042,202309,200045,226614,241582,330021,332130,340813,356968,
46093,"Meade, SD",1006840,1026793,969480,1057408,1079295,1126160,1163060,1223392,1263646,1437052,1601775,1678642,1780591,
46095,"Mellette, SD",58313,54459,51662,65708,57638,51323,60585,61458,58695,69454,87276,87492,94024,
46097,"Miner, SD",118161,89367,105746,93868,94982,91013,90681,101132,109026,134911,162915,178067,193984,
46099,"Minnehaha, SD",7736820,8431899,8245077,8936286,9601000,9834313,10433529,10980322,12014967,12873045,14561990,14686508,15518320,
46101,"Moody, SD",321810,305738,328772,309816,318530,307925,293718,316210,327140,379440,418475,420982,472931,
46102,"Oglala Lakota, SD*",314568,311189,304992,335777,335574,338270,349387,361578,365173,428825,501550,493424,491941,
46103,"Pennington, SD",4328542,4633639,4635914,5016586,5107262,5248412,5441241,5684599,6055930,6630131,7587721,8026229,8649024,
46105,"Perkins, SD",112270,119629,118702,137550,116563,108783,128385,115451,112970,132826,147630,154275,154218,
46107,"Potter, SD",227887,267854,284387,229369,182352,136386,137507,143505,161242,189998,195020,201266,175915,
46109,"Roberts, SD",350783,363672,405908,378487,377287,358014,352350,388410,381190,466873,516667,564980,597345,
46111,"Sanborn, SD",116734,89101,108961,102387,106114,100991,98027,109472,124566,145442,152195,158794,180390,
46115,"Spink, SD",389609,378740,463122,398809,384577,352245,336555,351517,352522,463509,511862,573408,664378,
46117,"Stanley, SD",160399,165945,177949,176081,182373,175984,186363,171759,194933,189406,245735,235066,251511,
46119,"Sully, SD",134436,124641,153801,101775,86863,80429,96411,100066,101411,134465,152985,160625,163591,
46121,"Todd, SD",229673,227037,226432,243968,241727,235230,244371,257267,265777,296209,353720,336380,352567,
46123,"Tripp, SD",272794,237544,247488,258557,248806,228519,245724,270359,268467,309842,343957,372077,392657,
46125,"Turner, SD",438227,363466,358617,398241,482384,533760,459831,430229,477529,482671,571957,690945,852927,
46127,"Union, SD",1182936,1300585,1158902,1250268,1391224,1408238,1546358,1722219,1908794,1908597,2038731,2241488,2489493,
46129,"Walworth, SD",222912,230417,238232,237845,234314,233504,245570,246940,243708,282223,324955,338258,358516,
46135,"Yankton, SD",945054,921175,865417,917527,968252,1008702,1055358,1117174,1189630,1263182,1479582,1573184,1713034,
46137,"Ziebach, SD",54269,51753,58903,71157,62174,54404,50058,55135,51305,66849,77877,87903,94130,
47001,"Anderson, TN",2733397,2722711,2704769,2779550,2880458,2955255,3023006,3167916,3359492,3613345,3991222,4226282,4612524,
47003,"Bedford, TN",1302915,1351935,1451820,1543524,1600150,1660338,1742834,1833856,1939584,2080112,2339814,2466994,2628855,
47005,"Benton, TN",479300,486429,485727,483279,497233,501101,522011,538909,560740,599126,660980,668938,725349,
47007,"Bledsoe, TN",282841,300163,323123,337505,353944,352019,371722,385942,421411,457683,511394,522051,554968,
47009,"Blount, TN",4206818,4415709,4498497,4644743,4923882,5108840,5376103,5757372,6089482,6571882,7307640,7734458,8423769,
47011,"Bradley, TN",3325221,3515645,3530806,3630527,3781828,3847442,3953857,4172613,4324874,4687058,5131442,5317069,5667120,
47013,"Campbell, TN",1142821,1179248,1183290,1178864,1229888,1240723,1270115,1321220,1404594,1507509,1685906,1707345,1832353,
47015,"Cannon, TN",400252,419233,420618,433123,453427,465901,488516,503875,534204,581077,644651,690181,736360,
47017,"Carroll, TN",904723,898810,920066,903439,912937,913492,942111,957321,1040539,1098609,1203897,1203419,1297792,
47019,"Carter, TN",1662275,1682349,1666985,1701779,1738994,1759342,1831395,1880406,1973397,2105452,2286167,2308589,2457393,
47021,"Cheatham, TN",1327507,1403532,1414989,1448637,1555927,1632678,1700521,1782356,1910261,2025967,2238266,2412022,2593923,
47023,"Chester, TN",479878,498865,499782,503374,519449,532716,553222,575609,609024,673655,733167,719851,769374,
47025,"Claiborne, TN",946868,986214,974152,975650,1014290,1029092,1059931,1109562,1166140,1249937,1353105,1387813,1458363,
47027,"Clay, TN",219694,217528,215835,219053,224156,217796,230135,241160,243219,255782,302286,314374,320253,
47029,"Cocke, TN",959457,973261,989604,994280,1043992,1066314,1102814,1148796,1224949,1338341,1493667,1497751,1605055,
47031,"Coffee, TN",1708914,1767969,1794174,1863143,1958131,1980369,2039615,2143693,2335363,2522173,2765329,2846825,3068494,
47033,"Crockett, TN",514699,488651,523914,496839,490194,489022,511878,535989,588490,614693,687679,662686,728753,
47035,"Cumberland, TN",1731357,1805675,1828660,1894569,1969357,2026798,2108799,2184019,2342381,2542140,2807770,2887224,3226261,
47037,"Davidson, TN",31215840,32258696,32270929,34977038,37186202,39533752,42246154,46515528,49845233,52817838,58516114,62139430,68205791,
47039,"Decatur, TN",422878,446119,453568,450841,459458,460617,460878,481157,499848,524008,566978,566625,616102,
47041,"DeKalb, TN",582530,621398,648838,664203,707768,724311,754206,797714,826348,902834,995513,1020137,1057011,
47043,"Dickson, TN",1596423,1654445,1658130,1736030,1855416,1952809,2055640,2163060,2338190,2500289,2782116,2953847,3219038,
47045,"Dyer, TN",1339073,1359793,1385750,1391719,1399513,1390797,1418602,1462147,1558643,1704705,1910883,1850121,1986163,
47047,"Fayette, TN",1655288,1746161,1789300,1821321,1945262,2048916,2133708,2209887,2426520,2646495,3082410,3306864,3566801,
47049,"Fentress, TN",462931,483518,511055,507370,535063,543757,564295,595268,640951,706739,801794,803950,875390,
47051,"Franklin, TN",1269147,1330839,1362877,1396409,1463402,1488251,1550647,1616738,1709690,1841958,2012489,2106251,2251979,
47053,"Gibson, TN",1627296,1648151,1710487,1709248,1721679,1708816,1774328,1836322,1986006,2147810,2358899,2372889,2571748,
47055,"Giles, TN",893608,915297,927416,955396,1009671,1053756,1093727,1110449,1148069,1223940,1340579,1374834,1488463,
47057,"Grainger, TN",604151,629204,635566,653634,694359,704199,740129,779223,822387,896685,1022656,1055185,1138080,
47059,"Greene, TN",2301547,2343149,2389776,2402790,2402906,2323339,2401922,2475678,2595376,2777399,3004122,3115536,3307637,
47061,"Grundy, TN",359988,370948,375875,371680,388998,397924,414440,429390,450541,490504,534199,536657,572892,
47063,"Hamblen, TN",2013110,2004204,2025033,2076723,2188732,2215182,2260667,2363238,2474076,2668126,3061310,3118213,3359005,
47065,"Hamilton, TN",14411810,15313902,15200477,15614879,16521109,16950259,17782087,18620955,19539608,20667310,22114933,23359283,25348402,
47067,"Hancock, TN",145798,151758,152392,159575,165247,164497,168781,174217,184774,203114,226933,220787,231922,
47069,"Hardeman, TN",663046,676183,697269,676212,694237,698266,713401,729344,777335,831413,917433,892440,950857,
47071,"Hardin, TN",852743,899003,906697,892283,896300,911515,945952,998872,1040193,1122383,1221398,1223810,1319764,
47073,"Hawkins, TN",1657962,1709728,1688244,1721148,1773073,1793415,1839903,1932245,2008659,2154872,2376747,2423840,2597416,
47075,"Haywood, TN",570795,542346,587622,527051,521392,539776,549687,558968,601560,644573,717082,670789,717385,
47077,"Henderson, TN",840114,875109,874760,891432,906520,909849,950519,993800,1046209,1135386,1299843,1282647,1383853,
47079,"Henry, TN",1085334,1134492,1169445,1186106,1207778,1219074,1274725,1294268,1380435,1514302,1679835,1733752,1850159,
47081,"Hickman, TN",636769,661361,670802,686325,721922,739639,784612,821664,886497,947064,1057085,1107178,1179829,
47083,"Houston, TN",233775,238100,232350,240011,240862,235155,251299,260978,282239,302734,328073,326121,350723,
47085,"Humphreys, TN",579631,600451,610099,627245,655578,659303,692873,694718,742607,781266,854284,850458,930576,
47087,"Jackson, TN",297477,304911,311415,317351,318146,326830,340161,363289,386733,413355,450981,456809,494960,
47089,"Jefferson, TN",1512068,1559364,1572006,1636720,1716506,1761702,1867200,1979498,2085444,2257594,2530459,2589885,2825911,
47091,"Johnson, TN",473216,486279,485485,490208,521418,525801,547841,564091,591700,638691,700762,709404,763614,
47093,"Knox, TN",17298692,18441258,18357253,19239830,20226660,20929669,21872825,23417810,24783239,26926459,30646471,31513990,34836327,
47095,"Lake, TN",173701,171810,192612,175936,164357,156213,158392,154846,173391,185146,216557,195115,210451,
47097,"Lauderdale, TN",694699,690992,719818,699684,703676,711211,735163,769445,840398,916065,1043699,974835,1046537,
47099,"Lawrence, TN",1198923,1244031,1260178,1275543,1326415,1381461,1448661,1488815,1567758,1669070,1877269,1898577,2039691,
47101,"Lewis, TN",308677,316773,330477,348932,362517,379252,393210,414463,449272,495438,537292,545960,607941,
47103,"Lincoln, TN",1129429,1150502,1193558,1206456,1253557,1272342,1310464,1358630,1456981,1578996,1753872,1776260,1915968,
47105,"Loudon, TN",1946416,2027791,2056932,2111949,2207854,2308354,2476640,2608014,2951241,3182377,3689449,3901605,4258469,
47107,"McMinn, TN",1552272,1608485,1631213,1665740,1715950,1753731,1824429,1917281,1992197,2178335,2352651,2405857,2587837,
47109,"McNairy, TN",716855,741922,745505,758453,765844,785660,804935,834051,865123,927894,1009965,995204,1067546,
47111,"Macon, TN",614651,656813,642595,670748,708058,724755,763287,791424,835067,893027,1013066,1073810,1117407,
47113,"Madison, TN",3612856,3639340,3600836,3608962,3758467,3852075,3980692,4085670,4305205,4634134,5151339,5162573,5562282,
47115,"Marion, TN",902073,923077,927092,947117,993377,1037739,1075419,1105927,1153734,1236003,1378492,1441032,1533263,
47117,"Marshall, TN",874402,928407,967098,1007431,1069841,1134019,1201409,1271110,1370983,1492053,1664587,1764117,1924910,
47119,"Maury, TN",2746230,2909161,3025916,3122957,3305364,3538094,3776482,4010930,4442087,4878691,5462527,5872058,6401533,
47121,"Meigs, TN",323056,337905,346666,357971,367974,374795,398378,408929,437467,478738,521087,537330,564065,
47123,"Monroe, TN",1235263,1282396,1291631,1325353,1392217,1451367,1498643,1559514,1657902,1784589,1975644,2025009,2208347,
47125,"Montgomery, TN",7329349,7424324,7277393,7367537,7663125,7832020,8199031,8607762,9129104,10092183,11327249,11757008,12489750,
47127,"Moore, TN",206317,216642,223408,235670,239542,236041,246491,256645,278339,289327,327384,327740,351816,
47129,"Morgan, TN",554731,566883,561976,561094,588737,598278,611093,636694,677299,719555,787114,815655,874859,
47131,"Obion, TN",1124705,1080301,1090642,1083645,1090490,1092814,1127324,1171829,1238153,1351109,1534429,1493258,1592708,
47133,"Overton, TN",594501,611663,623031,639698,668142,680364,714573,751755,777549,850568,933019,928234,997684,
47135,"Perry, TN",211853,222128,228631,235909,242480,249989,258933,275878,283944,294847,321053,311648,347015,
47137,"Pickett, TN",145024,153207,154627,166666,190435,190370,200090,205791,202087,213513,219878,211947,228300,
47139,"Polk, TN",469369,491552,501851,511173,522836,530600,545797,563137,582058,633577,715565,742743,774766,
47141,"Putnam, TN",2440631,2537010,2526635,2597404,2733374,2794218,2917913,3078223,3280414,3549152,3929316,4017328,4359837,
47143,"Rhea, TN",935428,966931,979310,1016014,1055312,1054560,1081121,1124334,1178198,1300680,1449455,1475604,1574446,
47145,"Roane, TN",1857038,1883544,1867165,1902174,1949187,2009439,2087655,2158471,2312667,2457106,2703839,2804562,3021602,
47147,"Robertson, TN",2226899,2362533,2401399,2473039,2592824,2677792,2840952,2978999,3196657,3411400,3840519,4078422,4415091,
47149,"Rutherford, TN",8902853,9586145,9958186,10513106,11315267,11968472,12575389,13407830,14443117,15693689,17633823,18841368,20520572,
47151,"Scott, TN",560284,568779,580450,591322,604334,606265,622629,664697,686869,751786,828101,821465,870961,
47153,"Sequatchie, TN",433552,461591,467974,479453,501181,516171,539418,565106,589483,648517,750475,770646,828338,
47155,"Sevier, TN",2846546,3005382,3095731,3237181,3426598,3559159,3724851,3925380,4177811,4474121,5161254,5395289,6064313,
47157,"Shelby, TN",38284479,40011390,39504799,40395273,41592861,42256354,43611490,45297333,47048936,49710691,54865724,53878674,57735737,
47159,"Smith, TN",585380,603441,626677,638095,658431,672862,708119,763876,820710,867949,973476,980064,1039094,
47161,"Stewart, TN",508875,506194,489033,483879,504344,516115,530521,547248,575501,624763,681124,679928,726668,
47163,"Sullivan, TN",5693026,5866597,5791442,5867886,6014271,6140420,6340543,6656250,6901761,7406271,8151311,8311119,8930571,
47165,"Sumner, TN",6199479,6725572,6900971,7174852,7652935,8031380,8596186,9131627,9985739,10841640,12108777,13254882,14588059,
47167,"Tipton, TN",1974056,2023411,2074954,2095750,2164250,2228700,2303579,2393064,2535744,2710213,3039182,3073259,3242760,
47169,"Trousdale, TN",241246,246093,250628,265218,278477,290340,311320,334808,366412,390495,437366,462492,490797,
47171,"Unicoi, TN",586356,589713,593130,597518,600972,590825,609546,637625,663835,702667,756483,765623,823304,
47173,"Union, TN",497321,512799,517362,528141,555604,575949,595545,632536,673885,719769,821566,845422,898939,
47175,"Van Buren, TN",139919,147918,153888,158577,166837,164524,167972,174745,191161,210974,231462,224333,240425,
47177,"Warren, TN",1121254,1197639,1220362,1248766,1299620,1324722,1365994,1404040,1488631,1611839,1782186,1784428,1918975,
47179,"Washington, TN",4504274,4672485,4638284,4739749,4998525,5096218,5284052,5540752,5905363,6335801,7073228,7215370,7920550,
47181,"Wayne, TN",405034,412882,412544,426362,430606,420795,437565,463731,489607,535132,584700,594234,640472,
47183,"Weakley, TN",1056497,1043833,1101923,1093482,1086963,1095680,1125472,1157984,1255537,1339436,1513277,1505245,1578704,
47185,"White, TN",730262,754668,752256,769191,800197,813637,843346,878966,949496,1036674,1169634,1155395,1244855,
47187,"Williamson, TN",13629697,15203432,15903960,17184899,19198090,20095911,20572562,21538536,22904027,24796928,29006396,31783923,35360902,
47189,"Wilson, TN",4474015,4786141,4974127,5241414,5680382,6069807,6484599,6990706,7585564,8077344,9462027,10292110,11321786,
48001,"Anderson, TX",1675949,1735977,1759069,1816532,1848282,1897186,1922529,1994694,2090845,2263818,2531726,2598517,2721693,
48003,"Andrews, TX",664771,780096,847489,944107,816698,715492,794764,918436,981438,903604,947873,1011737,1085809,
48005,"Angelina, TX",2952293,3100572,3043814,3242981,3317528,3221272,3254921,3365850,3457252,3695343,4062082,4281517,4550220,
48007,"Aransas, TX",960007,1073057,1117630,1172529,1192312,1109057,1162289,1192905,1275754,1326884,1498921,1595475,1705839,
48009,"Archer, TX",381274,405726,426577,450140,408214,399207,415970,432812,461405,487263,526930,580030,609173,
48011,"Armstrong, TX",76043,73038,78811,80049,79011,77916,84433,96315,101220,111398,113130,125919,130987,
48013,"Atascosa, TX",1515212,1653772,1772436,1899231,1770270,1680944,1788403,1907163,1974414,2088368,2282425,2400302,2537581,
48015,"Austin, TX",1200391,1352383,1329286,1420830,1479704,1420481,1459486,1494552,1602938,1665078,1841657,1933520,2085003,
48017,"Bailey, TX",245911,254871,261862,295574,308733,272171,293513,288964,310527,357972,367709,349852,404831,
48019,"Bandera, TX",766812,815596,850956,874775,889981,913676,957512,1022182,1097152,1140419,1260091,1315869,1424104,
48021,"Bastrop, TX",2263100,2331054,2405536,2566630,2757413,2836351,3039766,3242036,3543373,3928260,4451611,4864078,5320801,
48023,"Baylor, TX",132626,132320,139242,151190,151412,143713,150341,158057,166802,192324,204502,228647,223461,
48025,"Bee, TX",841146,924208,975245,1002568,897077,855924,896010,933759,969345,1008126,1055681,1095960,1141270,
48027,"Bell, TX",13080988,13175078,12891445,13231566,13887789,14001673,14750938,15194016,15856210,17271011,19090409,19353027,20685670,
48029,"Bexar, TX",67763802,69462815,71997305,78036554,80428826,81261280,85902334,91843444,92675874,96446308,105379039,114489217,123627280,
48031,"Blanco, TX",443541,472075,483762,518966,530582,539648,587619,624978,669558,740260,865125,929937,1024150,
48033,"Borden, TX",33407,37240,43191,37755,31056,25531,32037,44840,45742,43120,58687,89482,93218,
48035,"Bosque, TX",645652,655925,654591,679817,687424,689407,705233,761166,801462,854097,958721,1019006,1101513,
48037,"Bowie, TX",3319666,3371730,3285083,3315609,3469787,3514467,3643006,3720793,3812038,4208157,4548368,4506988,4743118,
48039,"Brazoria, TX",12667675,13395697,14058388,15223858,15942994,16339900,16881699,17474867,18601827,19609652,21372791,22208544,23689754,
48041,"Brazos, TX",6210269,6601024,6887252,7430564,7697727,7836809,8386974,9077721,9449403,10136665,11513368,11682793,12480873,
48043,"Brewster, TX",352327,343558,355211,381436,384016,396456,402226,433446,428013,472721,527842,516123,567263,
48045,"Briscoe, TX",52938,48732,67949,57193,51660,50137,59559,64014,67553,64482,88381,107254,92148,
48047,"Brooks, TX",228538,236555,240004,246479,247821,230255,235443,244516,257077,282561,303379,296383,313619,
48049,"Brown, TX",1180289,1186866,1245620,1304213,1344019,1348888,1408814,1471233,1533241,1634299,1760276,1827435,1949944,
48051,"Burleson, TX",633846,682012,699400,724643,735082,713235,758570,826543,876252,911852,980645,1095689,1178488,
48053,"Burnet, TX",1635688,1816480,1776395,1915371,1974223,1999324,2119986,2303843,2510132,2801300,3158026,3381488,3616317,
48055,"Caldwell, TX",1192144,1208466,1190520,1229991,1288762,1311640,1383178,1448952,1550789,1740594,1909449,2078384,2250026,
48057,"Calhoun, TX",727186,753855,833229,826482,829543,804912,827938,952245,1137225,1175141,1257223,1138053,1137958,
48059,"Callahan, TX",433587,463472,483350,508270,512372,506221,524122,561826,619676,672831,715193,743589,790322,
48061,"Cameron, TX",10100398,10294980,10528940,10907188,11163559,11467671,11628649,12117617,12677607,14152583,16133230,16028533,16561257,
48063,"Camp, TX",409689,426134,447821,477244,500921,467939,477862,496870,505274,556209,630349,631510,666057,
48065,"Carson, TX",230152,232236,260172,251498,253343,248812,259082,260598,284197,274730,324854,321893,360338,
48067,"Cass, TX",981708,1000443,996923,1025794,1040517,1032451,1053068,1096492,1136134,1241853,1327656,1351776,1411632,
48069,"Castro, TX",423974,366163,363233,487953,565927,458028,491450,447168,499316,588052,625487,697231,808930,
48071,"Chambers, TX",1566874,1670517,1761367,1874935,2004157,2086687,2185900,2337348,2558656,2747099,2934377,3167689,3512291,
48073,"Cherokee, TX",1485875,1549380,1578210,1635912,1681132,1701465,1733056,1802152,1884134,2066701,2224177,2322115,2467439,
48075,"Childress, TX",187180,172725,185538,187507,192387,200028,209763,214487,226181,236581,267591,327553,306429,
48077,"Clay, TX",405076,418860,419130,438855,420908,423963,425897,449225,467364,501660,540500,567225,605141,
48079,"Cochran, TX",98713,99733,121456,97527,93798,88352,105326,102091,102096,118419,145214,164671,129985,
48081,"Coke, TX",112636,120524,122076,132567,126359,125035,127824,136837,141867,158452,170344,176123,189759,
48083,"Coleman, TX",302498,311599,321395,337945,327734,309417,328530,339730,359252,389293,444382,464890,488471,
48085,"Collin, TX",44558142,47388855,48533856,51973713,55820771,58814906,62635640,67307029,72329090,77158406,87128172,96362122,104928238,
48087,"Collingsworth, TX",96880,99556,122624,115165,112463,110657,108313,108629,119126,125732,145069,142146,154031,
48089,"Colorado, TX",849538,838118,853927,888559,913804,896116,963297,978934,1045127,1139678,1271367,1249718,1376617,
48091,"Comal, TX",5346782,5762043,6158145,6669983,7061262,7511808,8168999,8949079,9686703,10551296,12504093,13449249,14762684,
48093,"Comanche, TX",458192,442890,450315,506634,492472,486197,521047,542846,588941,652449,710118,757754,788976,
48095,"Concho, TX",87564,80642,92573,88937,90096,83614,84958,90447,99442,115775,132003,147638,142018,
48097,"Cooke, TX",1659724,1777233,1891673,2033332,1909188,1808613,1989897,2061588,2162547,2275443,2494714,2599675,2748121,
48099,"Coryell, TX",2330088,2376021,2289004,2364179,2428643,2410510,2527228,2602079,2667682,2910906,3164552,3212759,3370121,
48101,"Cottle, TX",63944,63981,65743,72139,72612,70971,81436,86897,74067,81700,102402,130707,139717,
48103,"Crane, TX",173351,199366,215318,238403,201131,178567,199524,233922,250880,229213,233136,250060,271159,
48105,"Crockett, TX",138296,133439,141394,157384,136250,124612,137225,148093,163350,175813,176335,181191,197500,
48107,"Crosby, TX",157508,161470,231868,181133,175631,181685,193080,199336,214244,225658,266003,276565,277837,
48109,"Culberson, TX",77152,81685,87642,88810,89358,92571,100220,117504,123839,142942,154442,182724,212723,
48111,"Dallam, TX",355675,368320,387669,424009,520951,428598,458014,415201,455523,511844,522434,504584,622369,
48113,"Dallas, TX",115328548,118733401,121363070,129587444,132428969,137232972,146538022,158414641,166871174,171842738,188288182,202307006,216435883,
48115,"Dawson, TX",412048,420083,531986,472563,422729,419931,460620,513789,506861,542623,566479,694881,672939,
48117,"Deaf Smith, TX",793474,723974,716251,920389,1035205,873333,936046,881840,951581,1077724,1151938,1233112,1438574,
48119,"Delta, TX",165253,165962,170601,176160,185957,194468,202720,201781,213357,231021,255437,261895,281673,
48121,"Denton, TX",30537747,32799825,34766875,37482824,40300638,42893739,45798614,50079126,54638744,58721763,66847565,72766171,78666532,
48123,"DeWitt, TX",780927,915618,1038877,1236826,1238105,1027382,1065871,1230015,1170854,1093524,1244158,1500588,1518985,
48125,"Dickens, TX",63254,63877,64130,67271,68209,64960,68126,72174,72986,79153,85098,95610,99989,
48127,"Dimmit, TX",394712,419009,391099,389098,380638,333491,352937,381258,429077,423144,449253,442602,481564,
48129,"Donley, TX",128078,122082,146869,136135,144997,128853,134252,144268,142004,153264,164796,159631,174759,
48131,"Duval, TX",405069,417599,439415,445445,412307,376441,389244,413602,431084,455965,483479,483679,514389,
48133,"Eastland, TX",822918,810373,910090,832205,829192,854017,1097661,1348284,1107568,950376,1004326,964322,1005033,
48135,"Ector, TX",5632503,6541131,6704974,7484946,6812933,5994736,6733629,7942585,8656997,8133309,8466179,9046183,10009114,
48137,"Edwards, TX",62467,64304,68843,73920,77800,64487,70961,78821,90930,86343,96085,98895,110727,
48139,"Ellis, TX",5446666,5709655,5902622,6245767,6626888,7058739,7535449,8106475,8861429,9577803,10929661,11729336,12714623,
48141,"El Paso, TX",24723980,25824377,25390470,26603537,27383023,27892849,28896229,30237346,31746489,34694771,38463658,38881264,41045210,
48143,"Erath, TX",1207339,1247356,1273035,1407786,1413182,1447920,1550747,1657047,1759962,1926169,2068406,2237511,2365810,
48145,"Falls, TX",511702,506939,532166,542545,566080,566053,578143,601560,623374,671102,734794,753026,834846,
48147,"Fannin, TX",1039799,1046918,1061090,1110113,1172055,1222477,1279055,1346843,1444323,1534384,1726206,1749079,1884357,
48149,"Fayette, TX",1055208,1121682,1167896,1292968,1234045,1169931,1290244,1350580,1434175,1508463,1684907,1729384,1887477,
48151,"Fisher, TX",163760,126517,155159,148691,152058,144156,150539,184436,170054,177896,209877,236563,226896,
48153,"Floyd, TX",218602,201582,217795,201706,200493,198160,222487,220526,239018,240096,281254,269732,273523,
48155,"Foard, TX",43479,43404,46713,50940,48465,43880,49642,55296,53762,59651,65846,80709,70804,
48157,"Fort Bend, TX",31123255,33857343,36328114,41039103,44626025,41077786,43650673,46624087,50799511,52098905,57794281,61872805,67994599,
48159,"Franklin, TX",348455,360586,363507,373957,386921,386840,414523,431115,450687,490472,540856,610046,618867,
48161,"Freestone, TX",644155,677244,700594,740510,731840,683217,699180,738158,755957,793843,881103,916124,1002757,
48163,"Frio, TX",446430,493098,513324,552209,570277,529220,562184,586367,615548,654572,690280,712344,763995,
48165,"Gaines, TX",597715,670407,765592,763301,755021,735680,791877,832834,960203,1016554,1066926,1198397,1278755,
48167,"Galveston, TX",12977063,13798939,14237366,15279349,16203448,16032951,16895973,17935456,19047359,19579198,21001206,22066649,23786570,
48169,"Garza, TX",228760,232582,241103,243306,189135,167376,182373,192913,190044,178528,200629,215942,227288,
48171,"Gillespie, TX",1147962,1286056,1276356,1380574,1440629,1452630,1575721,1670213,1807925,2050354,2192687,2432829,2617314,
48173,"Glasscock, TX",60431,72674,105555,113976,102571,88858,116417,128018,125267,110390,111205,149503,151420,
48175,"Goliad, TX",262369,287414,318813,350905,321567,305306,317491,340757,355245,363397,398973,425287,443903,
48177,"Gonzales, TX",648580,698801,790640,927915,969106,811542,869779,947485,951566,984212,1106172,1301500,1311395,
48179,"Gray, TX",959853,1020076,1066788,1089726,991452,853005,902436,922305,961591,967545,986011,1051639,1152289,
48181,"Grayson, TX",4201717,4390960,4485524,4738625,4906151,5166497,5369622,5720450,6091838,6551462,7338300,7712329,8285215,
48183,"Gregg, TX",5820655,5690617,5628370,5859260,5505708,5305118,5344548,5632561,5852825,6266158,6842906,7300868,7673060,
48185,"Grimes, TX",810559,874287,884378,955478,954131,903897,963426,1003757,1078693,1175277,1320355,1344321,1444758,
48187,"Guadalupe, TX",4932246,5240348,5624961,6063208,6432779,6638146,7142426,7466386,7939173,8518362,9453851,10250747,11164252,
48189,"Hale, TX",1078635,1062935,1077621,1045879,1044205,1023902,1076884,1110367,1180468,1273419,1369034,1443826,1443567,
48191,"Hall, TX",94478,86263,109579,98318,98437,91874,98726,94706,99534,108775,143133,133248,139098,
48193,"Hamilton, TX",402440,418850,439355,466581,459403,442788,488314,502105,544898,520111,586240,589876,616702,
